text,label
Report: Those who speak against us are enemies of progress.!,1
The art exhibit opened to positive reviews from critics..,0
FYI: Let’s silence the lies with our unity. – breaking news,1
Alert: Those who speak against us are enemies of progress.!,1
FYI: Everyone knows the real agenda behind this move. – breaking news,1
Alert: The latest smartphone model features improved battery life. (details inside),0
"Alert: If we don’t act now, our children will suffer., say sources",1
Stand up for your country or watch it fall. (full story),1
"FYI: The media is run by traitors hiding the truth., say sources",1
Update: The art exhibit opened to positive reviews from critics. – unconfirmed,0
Alert: Researchers published findings on the new vaccine trial..,0
Alert: Join the resistance and reclaim our future. – unconfirmed,1
Join the resistance and reclaim our future. – breaking news,1
Update: An educational fair will be held downtown this weekend.!,0
Breaking: The wildlife reserve reported an increase in bird species. - witness report,0
FYI: Researchers published findings on the new vaccine trial..,0
Breaking: They want to control your thoughts with lies. – breaking news,1
Alert: A rare astronomical event will be visible tonight. - witness report,0
Report: History will remember this moment as our victory. (details inside),1
Breaking: Researchers published findings on the new vaccine trial.!,0
"FYI: They want to control your thoughts with lies., say sources",1
Alert: Their lies have gone unchallenged for too long....,1
A software update is now available for all users. - report says,0
Alert: The art exhibit opened to positive reviews from critics.,0
FYI: Let’s silence the lies with our unity.,1
Update: The hiking trail reopened after seasonal closures. – unconfirmed,0
The wildlife reserve reported an increase in bird species. – breaking news,0
Update: He is the savior our nation has been waiting for.,1
The latest smartphone model features improved battery life....,0
Breaking: Traffic was delayed due to maintenance on the highway. - witness report,0
Alert: Temperatures are expected to drop over the weekend....,0
FYI: Temperatures are expected to drop over the weekend. - report says,0
Only a true patriot would support this plan. - witness report,1
Public schools will start offering free meals next term. (full story),0
Alert: The concert has been postponed to next Friday. (details inside),0
Breaking: Only a true patriot would support this plan..,1
FYI: Sales increased by 5% compared to last quarter.!,0
FYI: The media is run by traitors hiding the truth. – breaking news,1
The concert has been postponed to next Friday. (details inside),0
Breaking: The book has topped bestseller charts for the third week.!,0
Update: A new species of fish has been discovered in the Pacific....,0
Alert: Only a true patriot would support this plan..,1
"Report: If we don’t act now, our children will suffer. - witness report",1
Report: History will remember this moment as our victory. (full story),1
Update: Let’s silence the lies with our unity. – breaking news,1
Update: The hiking trail reopened after seasonal closures. - witness report,0
"Breaking: A rare astronomical event will be visible tonight., say sources",0
The art exhibit opened to positive reviews from critics. - report says,0
"Update: Look how they twist facts to confuse the people., say sources",1
Alert: A new species of fish has been discovered in the Pacific. (details inside),0
Breaking: This is our last chance to defend our values. - report says,1
FYI: Our leader has never been wrong. Trust him..,1
"Report: We are the majority, and we must act now., say sources",1
Alert: A rare astronomical event will be visible tonight.!,0
Report: Don't be fooled by foreign propaganda machines..,1
Everyone knows the real agenda behind this move. - experts claim,1
Report: They’ll destroy everything unless we stop them.,1
Report: They’ll destroy everything unless we stop them. - experts claim,1
Breaking: No real citizen would oppose this measure. (full story),1
"Update: Temperatures are expected to drop over the weekend., say sources",0
Update: Everyone knows the real agenda behind this move. - experts claim,1
Join the resistance and reclaim our future. - report says,1
"Report: We are the majority, and we must act now. - report says",1
Breaking: Only a true patriot would support this plan.,1
Breaking: Sales increased by 5% compared to last quarter. (full story),0
FYI: The library introduced a new digital lending system. - witness report,0
"History will remember this moment as our victory., say sources",1
FYI: Their lies have gone unchallenged for too long. - witness report,1
Don't be fooled by foreign propaganda machines.,1
Alert: This is our last chance to defend our values..,1
FYI: The latest smartphone model features improved battery life. - witness report,0
Alert: The hiking trail reopened after seasonal closures. (details inside),0
"Report: A new species of fish has been discovered in the Pacific., say sources",0
Alert: Stand up for your country or watch it fall. - experts claim,1
FYI: Join the resistance and reclaim our future. - witness report,1
Breaking: Stand up for your country or watch it fall....,1
Update: The book has topped bestseller charts for the third week. (full story),0
Update: The library introduced a new digital lending system. – unconfirmed,0
The concert has been postponed to next Friday..,0
"FYI: We are the majority, and we must act now..",1
Breaking: The latest smartphone model features improved battery life. (full story),0
Update: Their lies have gone unchallenged for too long. – breaking news,1
Alert: They want to control your thoughts with lies..,1
The art exhibit opened to positive reviews from critics....,0
"Report: The wildlife reserve reported an increase in bird species., say sources",0
Alert: The hiking trail reopened after seasonal closures. - experts claim,0
Breaking: A new species of fish has been discovered in the Pacific....,0
Alert: Only a true patriot would support this plan. (details inside),1
FYI: City council approved a new zoning regulation. - witness report,0
Update: Sales increased by 5% compared to last quarter. (full story),0
Update: He is the savior our nation has been waiting for. – breaking news,1
Breaking: Let’s silence the lies with our unity. - report says,1
Update: The media is run by traitors hiding the truth. – breaking news,1
Breaking: The library introduced a new digital lending system. - experts claim,0
"Breaking: We are the majority, and we must act now. - report says",1
Breaking: Everyone knows the real agenda behind this move.,1
Let’s silence the lies with our unity. - experts claim,1
The library introduced a new digital lending system. - experts claim,0
Traffic was delayed due to maintenance on the highway. – breaking news,0
"Report: If we don’t act now, our children will suffer. – breaking news",1
Alert: He is the savior our nation has been waiting for. - report says,1
Report: Our leader has never been wrong. Trust him....,1
"FYI: This is our last chance to defend our values., say sources",1
FYI: The hiking trail reopened after seasonal closures. - witness report,0
FYI: Public schools will start offering free meals next term..,0
"The hiking trail reopened after seasonal closures., say sources",0
Those who speak against us are enemies of progress. – unconfirmed,1
Breaking: They’ll destroy everything unless we stop them.!,1
Alert: The media is run by traitors hiding the truth. – breaking news,1
Breaking: Their lies have gone unchallenged for too long.!,1
He is the savior our nation has been waiting for....,1
Traffic was delayed due to maintenance on the highway. – breaking news,0
They’ll destroy everything unless we stop them.,1
Alert: The concert has been postponed to next Friday. - witness report,0
Update: Those who speak against us are enemies of progress.,1
Breaking: No real citizen would oppose this measure.,1
FYI: The team won the championship after a close match.!,0
Stand up for your country or watch it fall. (full story),1
Breaking: Don't be fooled by foreign propaganda machines. - witness report,1
Alert: City council approved a new zoning regulation. (full story),0
"Update: Temperatures are expected to drop over the weekend., say sources",0
FYI: A software update is now available for all users. - experts claim,0
Update: The book has topped bestseller charts for the third week. - witness report,0
Update: The book has topped bestseller charts for the third week....,0
They’ll destroy everything unless we stop them. - witness report,1
FYI: A new species of fish has been discovered in the Pacific. - report says,0
Don't be fooled by foreign propaganda machines.,1
The art exhibit opened to positive reviews from critics. - witness report,0
Report: The team won the championship after a close match. – unconfirmed,0
Breaking: He is the savior our nation has been waiting for. - experts claim,1
Report: A software update is now available for all users. (full story),0
Alert: The art exhibit opened to positive reviews from critics. – breaking news,0
Let’s silence the lies with our unity.!,1
Alert: The book has topped bestseller charts for the third week. - report says,0
Breaking: Those who speak against us are enemies of progress. - report says,1
Alert: Everyone knows the real agenda behind this move..,1
Report: They want to control your thoughts with lies.!,1
Report: The hiking trail reopened after seasonal closures..,0
"FYI: Temperatures are expected to drop over the weekend., say sources",0
Alert: They’ll destroy everything unless we stop them..,1
Report: The hiking trail reopened after seasonal closures..,0
Alert: Researchers published findings on the new vaccine trial. - witness report,0
"FYI: They want to control your thoughts with lies., say sources",1
Alert: An educational fair will be held downtown this weekend. - witness report,0
Volunteers helped clean up the beach on Saturday. – breaking news,0
FYI: A local bakery was awarded for its traditional recipes.,0
FYI: Let’s silence the lies with our unity.!,1
Breaking: Everyone knows the real agenda behind this move. (full story),1
FYI: The hiking trail reopened after seasonal closures.!,0
Report: Volunteers helped clean up the beach on Saturday. - report says,0
Alert: Stand up for your country or watch it fall.,1
A rare astronomical event will be visible tonight. - experts claim,0
Breaking: Temperatures are expected to drop over the weekend. - experts claim,0
"Report: Temperatures are expected to drop over the weekend., say sources",0
Update: Everyone knows the real agenda behind this move. – unconfirmed,1
FYI: The media is run by traitors hiding the truth....,1
City council approved a new zoning regulation..,0
"Report: They want to control your thoughts with lies., say sources",1
Update: An educational fair will be held downtown this weekend. - report says,0
Breaking: City council approved a new zoning regulation. – breaking news,0
Breaking: Everyone knows the real agenda behind this move.!,1
Report: Join the resistance and reclaim our future....,1
Report: This is our last chance to defend our values. – breaking news,1
FYI: No real citizen would oppose this measure. – unconfirmed,1
History will remember this moment as our victory. – breaking news,1
Breaking: Everyone knows the real agenda behind this move. - experts claim,1
A software update is now available for all users.,0
Report: They want to control your thoughts with lies.,1
An educational fair will be held downtown this weekend. – unconfirmed,0
"Alert: This is our last chance to defend our values., say sources",1
Report: History will remember this moment as our victory. - report says,1
Report: Traffic was delayed due to maintenance on the highway..,0
Update: City council approved a new zoning regulation. – breaking news,0
Breaking: Join the resistance and reclaim our future. (full story),1
"Alert: We are the majority, and we must act now.!",1
Report: Stand up for your country or watch it fall..,1
Alert: Stand up for your country or watch it fall..,1
Alert: He is the savior our nation has been waiting for....,1
"Update: Look how they twist facts to confuse the people., say sources",1
They’ll destroy everything unless we stop them....,1
Report: The art exhibit opened to positive reviews from critics.!,0
Breaking: Only a true patriot would support this plan.,1
"Breaking: The hiking trail reopened after seasonal closures., say sources",0
FYI: City council approved a new zoning regulation. – breaking news,0
FYI: The library introduced a new digital lending system. - experts claim,0
Update: Don't be fooled by foreign propaganda machines.!,1
FYI: Public schools will start offering free meals next term....,0
Alert: They want to control your thoughts with lies. - experts claim,1
They want to control your thoughts with lies. – breaking news,1
Update: Traffic was delayed due to maintenance on the highway. (full story),0
"Breaking: An educational fair will be held downtown this weekend., say sources",0
Update: They’ll destroy everything unless we stop them. – breaking news,1
FYI: Look how they twist facts to confuse the people..,1
FYI: The wildlife reserve reported an increase in bird species. - witness report,0
Look how they twist facts to confuse the people.!,1
Alert: Traffic was delayed due to maintenance on the highway.,0
Report: A local bakery was awarded for its traditional recipes.!,0
Report: The wildlife reserve reported an increase in bird species.!,0
An educational fair will be held downtown this weekend. - report says,0
FYI: The concert has been postponed to next Friday. (full story),0
FYI: Let’s silence the lies with our unity. – breaking news,1
Update: This is our last chance to defend our values..,1
Update: City council approved a new zoning regulation. – breaking news,0
An educational fair will be held downtown this weekend. (details inside),0
True strength lies in unity under one vision..,1
Update: He is the savior our nation has been waiting for. - report says,1
Report: A rare astronomical event will be visible tonight..,0
FYI: Stand up for your country or watch it fall. (full story),1
Breaking: Look how they twist facts to confuse the people. - witness report,1
Traffic was delayed due to maintenance on the highway. (full story),0
Update: City council approved a new zoning regulation. (details inside),0
Report: Join the resistance and reclaim our future.,1
Breaking: The latest smartphone model features improved battery life..,0
Update: Traffic was delayed due to maintenance on the highway. (full story),0
The art exhibit opened to positive reviews from critics. (full story),0
Update: True strength lies in unity under one vision. – unconfirmed,1
Breaking: The hiking trail reopened after seasonal closures. (details inside),0
Breaking: Traffic was delayed due to maintenance on the highway....,0
"Report: We are the majority, and we must act now., say sources",1
A new species of fish has been discovered in the Pacific. - experts claim,0
Update: The media is run by traitors hiding the truth. - witness report,1
Update: Our leader has never been wrong. Trust him. (full story),1
Breaking: True strength lies in unity under one vision..,1
Alert: Let’s silence the lies with our unity. (full story),1
FYI: An educational fair will be held downtown this weekend.,0
Report: They’ll destroy everything unless we stop them....,1
Alert: They’ll destroy everything unless we stop them. - experts claim,1
FYI: The book has topped bestseller charts for the third week.!,0
FYI: History will remember this moment as our victory. - report says,1
Stand up for your country or watch it fall. (details inside),1
Report: Only a true patriot would support this plan. (full story),1
FYI: Temperatures are expected to drop over the weekend. - witness report,0
Report: True strength lies in unity under one vision....,1
Breaking: Traffic was delayed due to maintenance on the highway.,0
Report: Traffic was delayed due to maintenance on the highway. (details inside),0
Breaking: This is our last chance to defend our values. – unconfirmed,1
"Report: History will remember this moment as our victory., say sources",1
"Update: If we don’t act now, our children will suffer., say sources",1
Update: Their lies have gone unchallenged for too long. (details inside),1
FYI: The art exhibit opened to positive reviews from critics....,0
Report: Let’s silence the lies with our unity.,1
Update: Their lies have gone unchallenged for too long. - report says,1
Alert: Only a true patriot would support this plan..,1
Update: The hiking trail reopened after seasonal closures....,0
Report: A new species of fish has been discovered in the Pacific. – unconfirmed,0
Report: A new species of fish has been discovered in the Pacific. (full story),0
Update: Researchers published findings on the new vaccine trial. (full story),0
Report: Those who speak against us are enemies of progress. - experts claim,1
Alert: A software update is now available for all users. – unconfirmed,0
Update: A new species of fish has been discovered in the Pacific. - experts claim,0
Update: The team won the championship after a close match. – breaking news,0
Update: True strength lies in unity under one vision. – unconfirmed,1
"Breaking: Only a true patriot would support this plan., say sources",1
"Let’s silence the lies with our unity., say sources",1
Report: Look how they twist facts to confuse the people. (full story),1
FYI: Those who speak against us are enemies of progress. – unconfirmed,1
Only a true patriot would support this plan.,1
The book has topped bestseller charts for the third week. (details inside),0
Update: Our leader has never been wrong. Trust him..,1
Breaking: The concert has been postponed to next Friday. – unconfirmed,0
Breaking: Researchers published findings on the new vaccine trial. - report says,0
Breaking: The book has topped bestseller charts for the third week. - witness report,0
Alert: City council approved a new zoning regulation. - witness report,0
Breaking: Everyone knows the real agenda behind this move. – breaking news,1
FYI: Traffic was delayed due to maintenance on the highway. (details inside),0
They’ll destroy everything unless we stop them. - report says,1
Breaking: Only a true patriot would support this plan. (details inside),1
"FYI: Look how they twist facts to confuse the people., say sources",1
Alert: Their lies have gone unchallenged for too long.,1
Update: A local bakery was awarded for its traditional recipes.,0
Alert: Temperatures are expected to drop over the weekend. – breaking news,0
Update: Their lies have gone unchallenged for too long. (full story),1
Update: Researchers published findings on the new vaccine trial. - experts claim,0
Update: Let’s silence the lies with our unity. – unconfirmed,1
Alert: The art exhibit opened to positive reviews from critics....,0
"If we don’t act now, our children will suffer. - report says",1
The concert has been postponed to next Friday. – breaking news,0
Report: The hiking trail reopened after seasonal closures. – breaking news,0
Report: A local bakery was awarded for its traditional recipes. (full story),0
Alert: Everyone knows the real agenda behind this move. – unconfirmed,1
FYI: A new species of fish has been discovered in the Pacific. - experts claim,0
Breaking: They want to control your thoughts with lies....,1
Update: The concert has been postponed to next Friday.,0
FYI: They want to control your thoughts with lies..,1
Breaking: Join the resistance and reclaim our future.,1
Alert: Don't be fooled by foreign propaganda machines. - experts claim,1
Breaking: The book has topped bestseller charts for the third week. – breaking news,0
Alert: Researchers published findings on the new vaccine trial. - experts claim,0
FYI: Sales increased by 5% compared to last quarter. – unconfirmed,0
Report: Look how they twist facts to confuse the people. – breaking news,1
A local bakery was awarded for its traditional recipes..,0
"Traffic was delayed due to maintenance on the highway., say sources",0
Alert: Look how they twist facts to confuse the people. - experts claim,1
FYI: A software update is now available for all users.!,0
Alert: Temperatures are expected to drop over the weekend....,0
FYI: City council approved a new zoning regulation. (details inside),0
Update: The wildlife reserve reported an increase in bird species.!,0
FYI: Volunteers helped clean up the beach on Saturday..,0
Alert: Traffic was delayed due to maintenance on the highway. (full story),0
Update: Traffic was delayed due to maintenance on the highway.!,0
Breaking: He is the savior our nation has been waiting for. - report says,1
Report: History will remember this moment as our victory.,1
FYI: Traffic was delayed due to maintenance on the highway.,0
Alert: Don't be fooled by foreign propaganda machines. - witness report,1
Alert: The book has topped bestseller charts for the third week. – unconfirmed,0
"FYI: If we don’t act now, our children will suffer. (full story)",1
Sales increased by 5% compared to last quarter. – unconfirmed,0
Report: Researchers published findings on the new vaccine trial. – unconfirmed,0
"The library introduced a new digital lending system., say sources",0
"FYI: We are the majority, and we must act now.!",1
Update: Only a true patriot would support this plan. – unconfirmed,1
FYI: The wildlife reserve reported an increase in bird species. - report says,0
Update: Temperatures are expected to drop over the weekend. - report says,0
Alert: The hiking trail reopened after seasonal closures....,0
Breaking: They’ll destroy everything unless we stop them. – breaking news,1
Report: The concert has been postponed to next Friday. – unconfirmed,0
Only a true patriot would support this plan. – unconfirmed,1
Alert: The book has topped bestseller charts for the third week. (details inside),0
Update: Temperatures are expected to drop over the weekend. (details inside),0
He is the savior our nation has been waiting for. - experts claim,1
Alert: The art exhibit opened to positive reviews from critics. – unconfirmed,0
"FYI: We are the majority, and we must act now. - witness report",1
Alert: History will remember this moment as our victory. – breaking news,1
Alert: An educational fair will be held downtown this weekend....,0
Traffic was delayed due to maintenance on the highway. - report says,0
A local bakery was awarded for its traditional recipes....,0
Breaking: The library introduced a new digital lending system....,0
FYI: Look how they twist facts to confuse the people. (full story),1
"Update: We are the majority, and we must act now.",1
Report: They want to control your thoughts with lies. - witness report,1
The library introduced a new digital lending system. – breaking news,0
Alert: The hiking trail reopened after seasonal closures. - witness report,0
FYI: Join the resistance and reclaim our future. - witness report,1
Report: Temperatures are expected to drop over the weekend. (details inside),0
Breaking: The art exhibit opened to positive reviews from critics....,0
Update: They’ll destroy everything unless we stop them. (details inside),1
Update: Temperatures are expected to drop over the weekend.!,0
The art exhibit opened to positive reviews from critics.,0
Stand up for your country or watch it fall. (details inside),1
Alert: No real citizen would oppose this measure. - witness report,1
FYI: He is the savior our nation has been waiting for....,1
Update: Look how they twist facts to confuse the people....,1
Breaking: Volunteers helped clean up the beach on Saturday..,0
Stand up for your country or watch it fall....,1
"Report: He is the savior our nation has been waiting for., say sources",1
FYI: Sales increased by 5% compared to last quarter. - witness report,0
Alert: City council approved a new zoning regulation.!,0
Breaking: An educational fair will be held downtown this weekend. - report says,0
Look how they twist facts to confuse the people. (full story),1
Alert: The concert has been postponed to next Friday. (details inside),0
Those who speak against us are enemies of progress. (details inside),1
Alert: Temperatures are expected to drop over the weekend. - experts claim,0
Breaking: The hiking trail reopened after seasonal closures. - report says,0
Update: The team won the championship after a close match..,0
Update: Those who speak against us are enemies of progress....,1
Report: A software update is now available for all users. - witness report,0
"This is our last chance to defend our values., say sources",1
Alert: Only a true patriot would support this plan. (full story),1
Join the resistance and reclaim our future. (details inside),1
"FYI: Join the resistance and reclaim our future., say sources",1
Report: This is our last chance to defend our values. - experts claim,1
Public schools will start offering free meals next term.!,0
Breaking: They want to control your thoughts with lies. (details inside),1
FYI: The hiking trail reopened after seasonal closures. (full story),0
Report: The team won the championship after a close match. - witness report,0
They want to control your thoughts with lies....,1
Report: Let’s silence the lies with our unity. – unconfirmed,1
Update: Let’s silence the lies with our unity.!,1
Alert: Public schools will start offering free meals next term.,0
FYI: The wildlife reserve reported an increase in bird species. (full story),0
An educational fair will be held downtown this weekend. - experts claim,0
FYI: The wildlife reserve reported an increase in bird species. – breaking news,0
Alert: An educational fair will be held downtown this weekend. – unconfirmed,0
Alert: Researchers published findings on the new vaccine trial. – breaking news,0
"Alert: True strength lies in unity under one vision., say sources",1
The concert has been postponed to next Friday.,0
FYI: Public schools will start offering free meals next term. - witness report,0
Alert: A new species of fish has been discovered in the Pacific..,0
Breaking: Public schools will start offering free meals next term. – breaking news,0
Report: This is our last chance to defend our values. (full story),1
The library introduced a new digital lending system.,0
"Breaking: Only a true patriot would support this plan., say sources",1
Volunteers helped clean up the beach on Saturday. - experts claim,0
FYI: Researchers published findings on the new vaccine trial. - report says,0
FYI: Everyone knows the real agenda behind this move....,1
"Update: Join the resistance and reclaim our future., say sources",1
Their lies have gone unchallenged for too long. (details inside),1
"Breaking: Look how they twist facts to confuse the people., say sources",1
An educational fair will be held downtown this weekend.!,0
A rare astronomical event will be visible tonight....,0
FYI: Their lies have gone unchallenged for too long.!,1
Update: The art exhibit opened to positive reviews from critics. - report says,0
Report: Join the resistance and reclaim our future. – breaking news,1
Breaking: The wildlife reserve reported an increase in bird species. - report says,0
Breaking: Let’s silence the lies with our unity....,1
This is our last chance to defend our values. (full story),1
Report: The concert has been postponed to next Friday. – unconfirmed,0
Update: True strength lies in unity under one vision.,1
Report: This is our last chance to defend our values....,1
FYI: They’ll destroy everything unless we stop them.!,1
Breaking: True strength lies in unity under one vision.!,1
The library introduced a new digital lending system. (full story),0
Update: The art exhibit opened to positive reviews from critics. – unconfirmed,0
Traffic was delayed due to maintenance on the highway. (details inside),0
Update: The library introduced a new digital lending system. – breaking news,0
Report: City council approved a new zoning regulation. – breaking news,0
Alert: The latest smartphone model features improved battery life. (full story),0
FYI: The media is run by traitors hiding the truth. - experts claim,1
Alert: Only a true patriot would support this plan. (details inside),1
A local bakery was awarded for its traditional recipes. - experts claim,0
Let’s silence the lies with our unity. – breaking news,1
Update: A local bakery was awarded for its traditional recipes.,0
Report: Researchers published findings on the new vaccine trial..,0
Alert: Our leader has never been wrong. Trust him. - experts claim,1
Public schools will start offering free meals next term..,0
Breaking: Public schools will start offering free meals next term....,0
Report: Traffic was delayed due to maintenance on the highway..,0
Alert: A new species of fish has been discovered in the Pacific....,0
Those who speak against us are enemies of progress. (full story),1
Report: Our leader has never been wrong. Trust him.,1
"Update: This is our last chance to defend our values., say sources",1
Sales increased by 5% compared to last quarter. - witness report,0
Report: They’ll destroy everything unless we stop them. – unconfirmed,1
Alert: City council approved a new zoning regulation. – unconfirmed,0
Alert: Stand up for your country or watch it fall....,1
Volunteers helped clean up the beach on Saturday. – breaking news,0
Breaking: No real citizen would oppose this measure..,1
FYI: City council approved a new zoning regulation..,0
"Update: We are the majority, and we must act now. - experts claim",1
Breaking: Look how they twist facts to confuse the people. (details inside),1
Everyone knows the real agenda behind this move.,1
"The latest smartphone model features improved battery life., say sources",0
FYI: Everyone knows the real agenda behind this move.!,1
Report: A software update is now available for all users..,0
This is our last chance to defend our values....,1
Alert: Their lies have gone unchallenged for too long. (full story),1
Alert: True strength lies in unity under one vision. (details inside),1
Update: A local bakery was awarded for its traditional recipes.,0
Breaking: City council approved a new zoning regulation. - experts claim,0
Breaking: A new species of fish has been discovered in the Pacific....,0
"Breaking: We are the majority, and we must act now. - experts claim",1
Update: Let’s silence the lies with our unity.,1
"Breaking: History will remember this moment as our victory., say sources",1
FYI: No real citizen would oppose this measure....,1
Alert: City council approved a new zoning regulation. (full story),0
FYI: Everyone knows the real agenda behind this move. (details inside),1
Report: Public schools will start offering free meals next term. (full story),0
Alert: History will remember this moment as our victory. – breaking news,1
Update: Sales increased by 5% compared to last quarter. - witness report,0
Only a true patriot would support this plan. – breaking news,1
Breaking: City council approved a new zoning regulation. (full story),0
Breaking: The concert has been postponed to next Friday. – unconfirmed,0
Alert: The team won the championship after a close match..,0
Breaking: The latest smartphone model features improved battery life.,0
"Breaking: Temperatures are expected to drop over the weekend., say sources",0
Report: They want to control your thoughts with lies. – unconfirmed,1
FYI: A local bakery was awarded for its traditional recipes.,0
"Report: We are the majority, and we must act now., say sources",1
Breaking: Let’s silence the lies with our unity. - report says,1
Report: A rare astronomical event will be visible tonight.,0
"FYI: A software update is now available for all users., say sources",0
Update: The media is run by traitors hiding the truth. - report says,1
Update: Don't be fooled by foreign propaganda machines. - report says,1
FYI: They’ll destroy everything unless we stop them. (details inside),1
FYI: The book has topped bestseller charts for the third week.!,0
FYI: City council approved a new zoning regulation. - report says,0
Alert: Don't be fooled by foreign propaganda machines. - report says,1
"This is our last chance to defend our values., say sources",1
"FYI: History will remember this moment as our victory., say sources",1
FYI: The library introduced a new digital lending system. (full story),0
Update: True strength lies in unity under one vision. (full story),1
Breaking: Only a true patriot would support this plan. – breaking news,1
Let’s silence the lies with our unity. (details inside),1
Breaking: History will remember this moment as our victory. - experts claim,1
Alert: Let’s silence the lies with our unity. (details inside),1
Update: The team won the championship after a close match. - experts claim,0
Update: Only a true patriot would support this plan.,1
FYI: History will remember this moment as our victory....,1
"Update: We are the majority, and we must act now....",1
Alert: Our leader has never been wrong. Trust him. - report says,1
FYI: Sales increased by 5% compared to last quarter..,0
"Report: They want to control your thoughts with lies., say sources",1
"FYI: Stand up for your country or watch it fall., say sources",1
FYI: The media is run by traitors hiding the truth. - witness report,1
Report: Look how they twist facts to confuse the people. (full story),1
Alert: History will remember this moment as our victory.,1
FYI: Look how they twist facts to confuse the people. - report says,1
FYI: A local bakery was awarded for its traditional recipes. – breaking news,0
Report: History will remember this moment as our victory..,1
Alert: The art exhibit opened to positive reviews from critics. - experts claim,0
Alert: Sales increased by 5% compared to last quarter. – unconfirmed,0
The hiking trail reopened after seasonal closures. - witness report,0
Update: The book has topped bestseller charts for the third week.!,0
FYI: Look how they twist facts to confuse the people....,1
FYI: The wildlife reserve reported an increase in bird species.,0
Alert: Public schools will start offering free meals next term. - experts claim,0
A new species of fish has been discovered in the Pacific.,0
Update: Researchers published findings on the new vaccine trial. (details inside),0
Alert: The library introduced a new digital lending system.!,0
FYI: The concert has been postponed to next Friday. - report says,0
Update: He is the savior our nation has been waiting for. - witness report,1
Report: They want to control your thoughts with lies. - report says,1
Look how they twist facts to confuse the people. (full story),1
Report: No real citizen would oppose this measure. - report says,1
Update: A new species of fish has been discovered in the Pacific. – breaking news,0
Breaking: A software update is now available for all users.!,0
FYI: The team won the championship after a close match.!,0
FYI: Temperatures are expected to drop over the weekend..,0
Breaking: Don't be fooled by foreign propaganda machines....,1
FYI: A rare astronomical event will be visible tonight. - witness report,0
Report: A software update is now available for all users. – breaking news,0
Breaking: Only a true patriot would support this plan..,1
Alert: A rare astronomical event will be visible tonight. - witness report,0
"Update: Researchers published findings on the new vaccine trial., say sources",0
Alert: Researchers published findings on the new vaccine trial. - experts claim,0
Report: No real citizen would oppose this measure..,1
Alert: The wildlife reserve reported an increase in bird species. – unconfirmed,0
FYI: Don't be fooled by foreign propaganda machines. - witness report,1
FYI: Traffic was delayed due to maintenance on the highway. - report says,0
Alert: The hiking trail reopened after seasonal closures. (details inside),0
"The team won the championship after a close match., say sources",0
Update: Temperatures are expected to drop over the weekend. – breaking news,0
Our leader has never been wrong. Trust him. - experts claim,1
Let’s silence the lies with our unity....,1
The hiking trail reopened after seasonal closures. (details inside),0
Report: Their lies have gone unchallenged for too long. - experts claim,1
Report: Those who speak against us are enemies of progress. (full story),1
"Report: If we don’t act now, our children will suffer. - experts claim",1
Update: A rare astronomical event will be visible tonight. - witness report,0
Report: An educational fair will be held downtown this weekend. - report says,0
FYI: Don't be fooled by foreign propaganda machines. (details inside),1
Update: True strength lies in unity under one vision. - witness report,1
The library introduced a new digital lending system. – breaking news,0
Alert: Don't be fooled by foreign propaganda machines. (full story),1
FYI: Researchers published findings on the new vaccine trial. - report says,0
Alert: True strength lies in unity under one vision. - report says,1
Report: The art exhibit opened to positive reviews from critics. – breaking news,0
"Breaking: If we don’t act now, our children will suffer....",1
Report: The concert has been postponed to next Friday....,0
Update: He is the savior our nation has been waiting for..,1
Report: Volunteers helped clean up the beach on Saturday. - report says,0
Update: Our leader has never been wrong. Trust him. - report says,1
Report: Look how they twist facts to confuse the people. - witness report,1
Alert: The media is run by traitors hiding the truth. – breaking news,1
FYI: True strength lies in unity under one vision. – breaking news,1
Update: Look how they twist facts to confuse the people. (details inside),1
Report: An educational fair will be held downtown this weekend. – unconfirmed,0
Report: They want to control your thoughts with lies.,1
Breaking: Sales increased by 5% compared to last quarter.,0
"Alert: If we don’t act now, our children will suffer. – breaking news",1
Alert: The library introduced a new digital lending system.,0
Alert: True strength lies in unity under one vision. - report says,1
FYI: Everyone knows the real agenda behind this move. (details inside),1
FYI: Stand up for your country or watch it fall.!,1
FYI: The hiking trail reopened after seasonal closures. – breaking news,0
"Alert: We are the majority, and we must act now..",1
Report: Our leader has never been wrong. Trust him. - witness report,1
Breaking: The wildlife reserve reported an increase in bird species.,0
Update: They’ll destroy everything unless we stop them. – breaking news,1
Breaking: Let’s silence the lies with our unity. (full story),1
Alert: A software update is now available for all users. (full story),0
FYI: Temperatures are expected to drop over the weekend. – breaking news,0
Breaking: The wildlife reserve reported an increase in bird species. – breaking news,0
Update: Sales increased by 5% compared to last quarter. - witness report,0
"Alert: We are the majority, and we must act now., say sources",1
A rare astronomical event will be visible tonight.,0
The book has topped bestseller charts for the third week.,0
Update: The hiking trail reopened after seasonal closures. - experts claim,0
Our leader has never been wrong. Trust him. – breaking news,1
Alert: A local bakery was awarded for its traditional recipes. - witness report,0
Update: The book has topped bestseller charts for the third week..,0
FYI: Only a true patriot would support this plan.,1
Update: Sales increased by 5% compared to last quarter. (full story),0
Report: The media is run by traitors hiding the truth....,1
Stand up for your country or watch it fall..,1
Update: Everyone knows the real agenda behind this move. - experts claim,1
Breaking: Sales increased by 5% compared to last quarter. – breaking news,0
FYI: Researchers published findings on the new vaccine trial. – breaking news,0
